"0.0000000000","-0.7705806058","2.2964827955","3.5629816129","0.4654001678","1.3351644160","0.4501411460","0.0076295109...8","0.0076295109...9","0.0076295109...10","0.0076295109...11","0.0076295109...12","0.0076295109...13","-0.3865415427","-0.0742809186","-0.9717555505","-0.0230106050","0.0919813840","-0.9241474022","0.0000610361...20","0.0000610361...21","0.0000610361...22","0.0000610361...23","0.0000610361...24","0.0000610361...25","0.1926604105","-0.1064164187","-0.0697337301","0.2308690013","-0.0705882353","0.0596627756","0.0000305180...32","0.0000305180...33","0.0000305180...34","0.0000305180...35","0.0000305180...36","0.0000305180...37","4.6301976043","0.6189059281","0.8250125887","2.4750377661","...42"
0.86,17.6928358892,-26.3752193484,-82.6199740597,0.5416952773,1.2283512627,0.4043640803,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.0975967041,-0.242496376,-0.9499046311,-0.0226443885,0.0833142596,-0.9195086595,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1496299687,-0.1640344854,0.003509575,0.2295262074,-0.0735790036,0.0617380026,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2251468681,2.8039978637,0.8250125887,2.4750377661,NA
0.88,17.7691309987,-30.4798962387,-87.7622644388,0.6027313649,1.1520561532,0.4806591897,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.1109025711,-0.2847333486,-0.9396505684,-0.0193484398,0.0875867857,-0.9223163195,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1548180362,-0.1605554284,0.0035706111,0.2291599908,-0.069001297,0.0636301213,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2251468681,2.8052185855,0.8250125887,2.4750377661,NA
0.9,7.1641107805,-42.0462348363,-97.039749752,0.5722133211,1.2741283284,0.5111772335,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.099671931,-0.2968184939,-0.9274433509,-0.0245975433,0.0897840848,-0.9224383917,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1596398871,-0.156771191,0.0036926833,0.2290379187,-0.0704661631,0.0528267338,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2239261463,2.8039978637,0.8250125887,2.4750377661,NA
0.92,11.2993057145,-54.2229343099,-113.5042343786,0.7553215839,1.1673151751,0.3128099489,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.1311665522,-0.3172045472,-0.9571068894,-0.0186160067,0.087098497,-0.9259784848,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1648889906,-0.1502403296,0.0022888533,0.2311741817,-0.0705882353,0.0409246967,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2202639811,2.802777142,0.8250125887,2.4750377661,NA
0.94,16.6704814221,-68.7800411994,-130.9605554284,0.5722133211,1.1520561532,0.5569542992,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.1574120699,-0.3051194018,-0.9507591363,-0.0204470893,0.0847791257,-0.9230487526,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1712977798,-0.14633402,-0.0003967346,0.2323949035,-0.0713206683,0.0457465476,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2214847028,2.8039978637,0.8250125887,2.4750377661,NA
0.96,-6.2485694667,-88.4184023804,-133.4935530632,0.7705806058,1.3046463722,0.450141146,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.1583886473,-0.3032883192,-0.9199969482,-0.0205691615,0.0840466926,-0.9197528038,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1764858473,-0.1399862669,-0.002105745,0.2292210269,-0.0705271992,0.0518501564,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2251468681,2.8052185855,0.8250125887,2.4750377661,NA
0.98,-29.2286564431,-99.8016327153,-126.733806363,0.8773937591,1.1367971313,0.3585870146,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.1593652247,-0.3070725566,-0.8814221408,-0.0195925841,0.0890516518,-0.9276874952,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1840543221,-0.133089189,-0.0071717403,0.2296482795,-0.0715648127,0.0470283055,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2251468681,2.8052185855,0.8250125887,2.4750377661,NA
1,-31.1360341802,-102.8686961166,-110.4066529335,0.8163576715,1.2130922408,0.3280689708,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.1919584955,-0.2769207294,-0.8985122454,-0.020935378,0.0862439918,-0.9239032578,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1901579309,-0.1248493172,-0.0122377356,0.22995346,-0.0724193179,0.0509956512,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2239261463,2.8039978637,0.8250125887,2.4750377661,NA
1.02,2.2659647517,-108.7739375906,-139.0478370336,0.6485084306,1.2436102846,0.4196231022,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.2558022431,-0.2526283665,-0.9990997177,-0.0219119554,0.0831921874,-0.9242694743,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1948577096,-0.119172961,-0.0182192721,0.2319066148,-0.0733348592,0.057160296,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2202639811,2.8039978637,0.8250125887,2.4750377661,NA
1.04,25.4596780346,-116.9527733272,-193.9345387961,0.3433279927,1.2893873503,0.3891050584,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.4050965133,-0.2250400549,-1.001419089,-0.0217898833,0.0862439918,-0.9230487526,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2003509575,-0.1089188983,-0.0245059892,0.2305638209,-0.0704661631,0.0541695277,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2202639811,2.802777142,0.8250125887,2.4750377661,NA
1.06,12.8099488823,-131.8455786984,-193.0952925917,0.6790264744,1.3199053941,0.3128099489,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.3294117647,-0.3454032197,-0.965163653,-0.0216678111,0.0872205692,-0.9253681239,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2065766384,-0.0985427634,-0.0306095979,0.2330052644,-0.0743114366,0.0519111925,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2239261463,2.8052185855,0.8250125887,2.4750377661,NA
1.08,-76.6994735637,-148.8746471351,-180.1556420233,0.4654001678,1.1978332189,0.450141146,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.2625162127,-0.4088807507,-0.8196536202,-0.0206912337,0.0886854353,-0.9239032578,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2128633555,-0.0874952316,-0.039032578,0.2331273365,-0.073151751,0.0503242542,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2251468681,2.8052185855,0.8250125887,2.4750377661,NA
1.1,-161.1123826963,-116.6628519112,-146.7994201572,0.5111772335,1.3046463722,0.3433279927,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.388860914,-0.4820019837,-0.8458991379,-0.0198367285,0.08502327,-0.9256122683,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2146944381,-0.0747386893,-0.0511177234,0.2323949035,-0.0742504005,0.0531319142,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2227054246,2.8052185855,0.8250125887,2.4750377661,NA
1.12,-155.6343938354,-111.1848630503,-72.9915312428,0.6637674525,1.1978332189,0.2212558175,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.283634699,-0.3065842679,-0.9123064012,-0.0210574502,0.0859998474,-0.926100557,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2164644846,-0.063447013,-0.0610666056,0.2301976043,-0.0747997253,0.0538033112,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2202639811,2.8039978637,0.8250125887,2.4750377661,NA
1.14,-104.0894178683,-130.6401159686,-28.1757839322,0.297550927,1.1062790875,0.3585870146,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.2654459449,-0.0764782177,-0.9500267033,-0.0215457389,0.0867322805,-0.9264667735,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2146944381,-0.0563668269,-0.0697337301,0.2280613413,-0.0739452201,0.0533150225,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2202639811,2.8039978637,0.8250125887,2.4750377661,NA
1.16,-42.3361562524,-128.0308232242,-24.6204318303,0.5722133211,1.4114595254,0.4196231022,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.3559014267,0.0211795224,-0.9682154574,-0.0213015946,0.0863660639,-0.9269550622,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2118867781,-0.0538643473,-0.0788891432,0.2322117952,-0.0744945449,0.06131075,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2251468681,2.8052185855,0.8250125887,2.4750377661,NA
1.18,-28.358892195,-72.4574654765,-27.1534294652,1.0147249561,1.2436102846,0.297550927,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.4751659419,-0.1124895094,-0.990920882,-0.0195925841,0.087098497,-0.9229266804,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2099336233,-0.0503852903,-0.0849317159,0.2322117952,-0.0732738231,0.0477607385,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2251468681,2.8039978637,0.8250125887,2.4750377661,NA
1.2,-17.0366979477,-12.9167620356,-15.1903562982,0.4654001678,1.1062790875,0.5111772335,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.4580758373,-0.1785305562,-0.9823758297,-0.0203250172,0.08502327,-0.9223163195,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2095674067,-0.0479438468,-0.088532845,0.2323949035,-0.0726634623,0.053681239,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2239261463,2.8039978637,0.8250125887,2.4750377661,NA
1.22,10.5821316854,10.6736858167,-21.2329289693,0.1144426642,1.0452429999,0.6942854963,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.4691844053,-0.1747463188,-1.0221713588,-0.0221560998,0.0875867857,-0.9258564126,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2085908293,-0.0471503777,-0.089204242,0.2344701305,-0.0738231479,0.0516670481,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2214847028,2.8039978637,0.8250125887,2.4750377661,NA
1.24,25.7953765164,17.9522392615,-25.703822385,0.3891050584,1.2588693065,0.297550927,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.4332951858,-0.211123827,-0.9643091478,-0.0217898833,0.0884412909,-0.9274433509,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2099946593,-0.0469062333,-0.0873731594,0.2305638209,-0.0729076066,0.0664377813,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2214847028,2.8039978637,0.8250125887,2.4750377661,NA
1.26,22.1332112612,15.220874342,-22.1942473487,0.7248035401,1.3504234379,0.4196231022,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.3895933471,-0.2388342107,-0.9077897307,-0.020202945,0.087098497,-0.9236591135,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2109712367,-0.0444647898,-0.0858472572,0.2330052644,-0.0729686427,0.055085069,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2239261463,2.8039978637,0.8250125887,2.4750377661,NA
1.28,7.8507667659,7.1183337148,-11.66552224,0.4654001678,1.2130922408,0.4196231022,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.3604180972,-0.2514076448,-0.8849622339,-0.0195925841,0.0824597543,-0.9237811856,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2109102007,-0.0433051041,-0.0865186542,0.2309300374,-0.0708323796,0.0422064546,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2263675898,2.8052185855,0.8250125887,2.4750377661,NA
1.3,-3.7613488975,-5.1804379339,-3.9597161822,0.4196231022,1.182574197,0.3280689708,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.3572442206,-0.2514076448,-0.8574959945,-0.0215457389,0.0838025483,-0.9263447013,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.210482948,-0.0432440681,-0.0851758602,0.2300144961,-0.0734569314,0.0566109712,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2239261463,2.8052185855,0.8250125887,2.4750377661,NA
1.32,-9.4377050431,-15.0835431449,2.4032959487,0.5111772335,1.2130922408,0.3280689708,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.3789730678,-0.2280918593,-0.8581063554,-0.0225223163,0.0855115587,-0.9257343404,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2102388037,-0.0425726711,-0.0860914015,0.2330663005,-0.075288014,0.0519722286,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2227054246,2.8039978637,0.8250125887,2.4750377661,NA
1.34,-9.2851148241,-14.7020675975,9.2088197147,0.4654001678,1.182574197,0.3891050584,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.3875181201,-0.209781033,-0.8781261921,-0.0216678111,0.0881971466,-0.9257343404,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.210421912,-0.0425726711,-0.0870679789,0.2308079652,-0.0710154879,0.0555733577,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2214847028,2.8039978637,0.8250125887,2.4750377661,NA
1.36,-6.2638284886,-10.9025711452,11.3603418021,0.3585870146,1.2588693065,0.5569542992,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.4168154421,-0.1965972381,-0.8921644923,-0.0216678111,0.0847791257,-0.9236591135,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2090180819,-0.0436102846,-0.0871900511,0.23416495,-0.0734569314,0.0488593881,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2263675898,2.8039978637,0.8250125887,2.4750377661,NA
1.38,-4.0665293355,-6.4469367514,9.0714885176,0.4196231022,1.2741283284,0.6027313649,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.4351262684,-0.1986724651,-0.8972915236,-0.020202945,0.0835584039,-0.92402533,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2095674067,-0.0440375372,-0.0881055924,0.2321507591,-0.0726024262,0.0537422751,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2263675898,2.8052185855,0.8250125887,2.4750377661,NA
1.4,0.1602197299,2.1286335546,7.972838941,0.4806591897,1.2893873503,0.4806591897,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.4325627527,-0.193057145,-0.9188982986,-0.0210574502,0.0847791257,-0.9232928969,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2093842985,-0.0444037537,-0.0872510872,0.2287937743,-0.0737010758,0.0513008316,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2239261463,2.8039978637,0.8250125887,2.4750377661,NA
1.42,3.5019455253,8.8883802548,8.8883802548,0.6942854963,1.1978332189,0.3128099489,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.4304875257,-0.2014801251,-0.9126726177,-0.0213015946,0.0883192187,-0.9220721752,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2089570459,-0.0455634394,-0.0873731594,0.2336156252,-0.0711985962,0.0672312505,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2214847028,2.8039978637,0.8250125887,2.4750377661,NA
1.44,3.990234226,12.3826962692,10.1701380941,0.4959182116,1.2893873503,0.1907377737,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.4269474327,-0.2110017548,-0.8981460288,-0.0211795224,0.0885633631,-0.9241474022,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2108491646,-0.0448920424,-0.0864576181,0.2325169757,-0.0740672923,0.0464179446,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2227054246,2.8039978637,0.8250125887,2.4750377661,NA
1.46,5.7907988098,15.3734645609,12.4589913787,0.6179903868,1.2588693065,0.450141146,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.4118104829,-0.2006256199,-0.9057145037,-0.0191042954,0.0861219196,-0.9248798352,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2110322728,-0.0470893416,-0.0848096437,0.2294041352,-0.0741283284,0.0534370947,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2251468681,2.8052185855,0.8250125887,2.4750377661,NA
1.48,9.300373846,20.1800564584,17.0366979477,0.5111772335,1.182574197,0.4043640803,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.3869077592,-0.1961089494,-0.9147478447,-0.0186160067,0.0855115587,-0.9221942473,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2110322728,-0.0470893416,-0.0838941024,0.2319676509,-0.0730296788,0.0473334859,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2263675898,2.8052185855,0.8250125887,2.4750377661,NA
1.5,13.0693522545,21.7364766918,21.8432898451,0.587472343,1.3504234379,0.3891050584,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.3692072938,-0.1891508354,-0.9051041428,-0.0215457389,0.0846570535,-0.9246356909,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2113374533,-0.0461127642,-0.0838941024,0.2316014343,-0.0693675135,0.0474555581,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2239261463,2.8039978637,0.8250125887,2.4750377661,NA
1.52,11.1772335393,20.820935378,28.7098496986,0.450141146,1.2588693065,0.6485084306,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.3541924163,-0.2092927443,-0.8889906157,-0.0219119554,0.0883192187,-0.9220721752,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2114595254,-0.0489814603,-0.0826123445,0.2328831922,-0.0711985962,0.056427863,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2202639811,2.8039978637,0.8250125887,2.4750377661,NA
1.54,6.8894483864,17.0672159915,30.4646372168,0.4043640803,1.3504234379,0.5111772335,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.3489433127,-0.2058747234,-0.8986343175,-0.0224002441,0.0863660639,-0.9248798352,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2115205615,-0.0505683986,-0.0804760815,0.2305638209,-0.0719920653,0.0511177234,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2227054246,2.8052185855,0.8250125887,2.4750377661,NA
1.56,5.3482871748,15.6023498894,37.5600823987,0.4654001678,1.2588693065,0.450141146,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.3168383307,-0.1801174945,-0.8844739452,-0.0208133059,0.0861219196,-0.9224383917,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2115815976,-0.0524605173,-0.0802319371,0.2302586404,-0.0702220188,0.0453803311,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2251468681,2.8052185855,0.8250125887,2.4750377661,NA
1.58,-0.5264362554,15.5260547799,55.0469214923,0.4959182116,1.0910200656,0.450141146,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.2835126268,-0.1620508125,-0.8875257496,-0.0208133059,0.0853894865,-0.9235370413,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2118867781,-0.0538033112,-0.0789501793,0.2329442283,-0.0741283284,0.0435492485,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2251468681,2.8052185855,0.8250125887,2.4750377661,NA
1.6,-7.7897306783,16.6399633783,70.5043106737,0.6790264744,1.2741283284,0.450141146,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.3147631037,-0.1676661326,-0.8997329671,-0.020202945,0.0867322805,-0.9245136187,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2121309224,-0.0577096208,-0.0754711223,0.2319066148,-0.0737621118,0.0552071412,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2251468681,2.8052185855,0.8250125887,2.4750377661,NA
1.62,-13.1761654078,10.3074692912,68.7800411994,0.6332494087,1.0605020218,0.2365148394,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.3522392615,-0.199282826,-0.9314717327,-0.0238651102,0.08783093,-0.9257343404,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2103608759,-0.0616769665,-0.0760814832,0.2296482795,-0.0708323796,0.0670481422,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2214847028,2.8039978637,0.8250125887,2.4750377661,NA
1.64,-13.9543755245,4.142824445,65.9418631266,0.4806591897,1.0605020218,0.3128099489,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.3617608911,-0.1797512779,-0.9473411154,-0.0205691615,0.0846570535,-0.9232928969,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.210482948,-0.0645456626,-0.0751659419,0.2305638209,-0.0718699931,0.0541084916,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2214847028,2.8039978637,0.8250125887,2.4750377661,NA
1.66,-15.7244220645,6.8894483864,72.0912489509,0.6179903868,1.182574197,0.4959182116,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.3617608911,-0.1056534676,-0.9600366217,-0.0170290684,0.0856336309,-0.9237811856,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2093842985,-0.0688792248,-0.0735179675,0.2287937743,-0.0723582818,0.050873579,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2275883116,2.8052185855,0.8250125887,2.4750377661,NA
1.68,-20.1953154803,26.1615930419,98.519874876,0.5111772335,1.2436102846,0.6027313649,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.3078049897,-0.1056534676,-0.9600366217,-0.0233768215,0.0873426413,-0.9246356909,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2081025406,-0.072480354,-0.0732127871,0.2307469291,-0.0722362097,0.0506904707,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2263675898,2.8052185855,0.8250125887,2.4750377661,NA
1.7,1.6861219196,30.57145037,104.1504539559,0.5264362554,1.2893873503,0.3891050584,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.3203784237,-0.1416647593,-0.9355001144,-0.0219119554,0.0863660639,-0.9246356909,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2076142519,-0.0769970245,-0.071747921,0.2289158465,-0.0726634623,0.0534370947,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2239261463,2.8039978637,0.8250125887,2.4750377661,NA
1.72,32.8908216983,28.3741512169,84.1611352712,0.5569542992,1.2893873503,0.587472343,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.3795834287,-0.0597543297,-0.9773708705,-0.0208133059,0.0886854353,-0.9243915465,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2060273136,-0.0845654994,-0.0688181888,0.2294651713,-0.0719920653,0.0528267338,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2227054246,2.8039978637,0.8250125887,2.4750377661,NA
